day,month,numChecklists,numContributors,numSpecies,state
27,3,281,166,188,OR
28,3,363,146,189,OR
29,3,184,112,165,OR
30,3,315,127,187,OR
31,3,413,199,193,OR
1,4,507,203,213,OR
2,4,398,212,202,OR
3,4,257,132,177,OR
4,4,305,147,192,OR
5,4,338,174,206,OR
6,4,254,136,202,OR
7,4,235,119,193,OR
8,4,464,198,219,OR
9,4,450,230,236,OR
10,4,281,143,203,OR
11,4,317,143,214,OR
12,4,250,142,190,OR
13,4,246,131,185,OR
14,4,357,185,218,OR
15,4,515,243,237,OR
16,4,408,227,239,OR
17,4,304,157,217,OR
18,4,369,190,219,OR
19,4,299,152,226,OR
20,4,330,167,233,OR
21,4,432,227,253,OR
22,4,450,234,237,OR
23,4,419,218,236,OR
24,4,319,152,228,OR
25,4,303,181,230,OR
26,4,293,151,220,OR
27,4,308,155,229,OR
28,4,507,250,250,OR
29,4,772,266,263,OR
30,4,588,281,258,OR
1,5,343,201,241,OR
2,5,334,199,252,OR
3,5,422,225,261,OR
4,5,351,209,258,OR
5,5,424,198,261,OR
6,5,865,278,267,OR
7,5,578,265,268,OR
8,5,388,194,253,OR
9,5,403,195,247,OR
10,5,400,205,243,OR
11,5,240,134,242,OR
12,5,384,184,245,OR
13,5,682,246,267,OR
14,5,431,219,247,OR
15,5,339,194,241,OR
16,5,264,146,231,OR
17,5,379,181,259,OR
18,5,410,199,248,OR
19,5,400,202,267,OR
20,5,614,255,266,OR
21,5,594,248,266,OR
22,5,367,165,237,OR
23,5,378,174,241,OR
24,5,478,183,247,OR
25,5,577,185,247,OR
26,5,557,219,239,OR
27,5,592,229,257,OR
28,5,602,233,256,OR
29,5,472,209,248,OR
30,5,338,170,246,OR
31,5,406,174,230,OR
1,6,401,187,236,OR
2,6,529,215,244,OR
3,6,599,213,246,OR
4,6,625,217,243,OR
5,6,311,172,227,OR
6,6,376,180,223,OR
7,6,415,191,239,OR
8,6,348,135,219,OR
9,6,364,150,225,OR
10,6,472,189,235,OR
11,6,504,198,243,OR
12,6,277,132,220,OR
13,6,308,151,231,OR
14,6,453,164,229,OR
15,6,261,110,200,OR
16,6,329,153,209,OR
17,6,546,186,235,OR
18,6,527,196,218,OR
19,6,344,155,211,OR
20,6,309,164,221,OR
21,6,314,164,225,OR
22,6,328,165,229,OR
23,6,526,173,234,OR
24,6,569,171,226,OR
25,6,367,156,227,OR
26,6,312,149,216,OR
27,6,307,148,223,OR
28,6,361,145,216,OR
29,6,279,145,217,OR
30,6,301,148,229,OR
1,7,400,181,237,OR
2,7,398,196,241,OR
3,7,297,149,223,OR
4,7,349,163,209,OR
5,7,262,137,214,OR
6,7,265,137,219,OR
7,7,261,144,217,OR
8,7,310,158,222,OR
9,7,304,142,223,OR
10,7,229,126,233,OR
11,7,241,119,218,OR
12,7,242,118,204,OR
13,7,239,126,224,OR
14,7,274,141,215,OR
15,7,341,157,234,OR
16,7,369,176,226,OR
17,7,261,128,215,OR
18,7,265,130,217,OR
19,7,300,137,229,OR
20,7,280,132,241,OR
21,7,347,148,248,OR
22,7,283,144,235,OR
23,7,313,155,224,OR
24,7,185,117,214,OR
25,7,244,136,219,OR
26,7,255,128,221,OR
27,7,256,130,222,OR
28,7,268,146,225,OR
29,7,306,161,231,OR
30,7,264,150,223,OR
31,7,196,103,205,OR
1,8,228,128,199,OR
2,8,214,132,211,OR
3,8,207,117,205,OR
4,8,235,130,210,OR
5,8,309,157,234,OR
6,8,318,156,225,OR
7,8,287,161,232,OR
8,8,283,155,218,OR
9,8,274,171,224,OR
10,8,297,157,230,OR
11,8,271,158,218,OR
12,8,372,193,240,OR
13,8,309,182,241,OR
14,8,261,157,219,OR
15,8,255,135,220,OR
16,8,281,155,231,OR
17,8,277,142,223,OR
18,8,384,169,237,OR
19,8,465,236,234,OR
20,8,456,296,239,OR
21,8,637,362,243,OR
22,8,400,214,244,OR
23,8,365,172,235,OR
24,8,380,176,236,OR
25,8,288,157,239,OR
26,8,476,154,241,OR
27,8,494,166,253,OR
28,8,247,123,235,OR
29,8,239,106,221,OR
30,8,240,124,228,OR
31,8,245,123,214,OR
1,9,247,121,225,OR
2,9,396,158,244,OR
3,9,431,165,233,OR
4,9,242,138,216,OR
5,9,208,110,218,OR
6,9,226,120,226,OR
7,9,201,113,203,OR
8,9,226,125,228,OR
9,9,341,158,237,OR
10,9,307,142,231,OR
11,9,207,119,218,OR
12,9,239,136,221,OR
13,9,265,143,234,OR
14,9,260,148,222,OR
15,9,330,154,229,OR
16,9,556,218,252,OR
17,9,542,198,246,OR
18,9,223,120,208,OR
19,9,228,125,200,OR
20,9,211,124,190,OR
21,9,277,145,233,OR
22,9,278,166,227,OR
23,9,413,214,229,OR
24,9,455,222,234,OR
25,9,257,134,225,OR
26,9,259,134,205,OR
27,9,273,140,209,OR
28,9,286,149,213,OR
29,9,267,145,210,OR
30,9,342,180,220,OR
1,10,292,174,210,OR
2,10,232,130,199,OR
3,10,280,145,210,OR
4,10,258,160,208,OR
5,10,224,136,183,OR
6,10,255,153,203,OR
7,10,487,183,230,OR
8,10,364,169,208,OR
9,10,233,126,180,OR
10,10,224,105,187,OR
11,10,200,110,191,OR
12,10,178,92,176,OR
13,10,216,130,193,OR
14,10,385,184,224,OR
15,10,391,178,194,OR
16,10,290,149,187,OR
17,10,227,118,170,OR
18,10,201,116,165,OR
19,10,119,79,148,OR
20,10,173,109,170,OR
21,10,161,92,150,OR
22,10,254,144,194,OR
23,10,221,144,190,OR
24,10,224,134,172,OR
25,10,266,134,178,OR
26,10,287,124,176,OR
27,10,237,132,188,OR
28,10,384,167,199,OR
29,10,278,146,190,OR
30,10,226,105,166,OR
31,10,259,126,180,OR
1,11,278,125,174,OR
2,11,187,100,162,OR
3,11,196,113,154,OR
4,11,344,150,184,OR
5,11,276,138,176,OR
6,11,214,111,164,OR
7,11,213,119,162,OR
8,11,170,99,152,OR
9,11,170,102,147,OR
10,11,241,137,168,OR
11,11,380,185,193,OR
12,11,360,161,183,OR
13,11,141,91,163,OR
14,11,217,122,166,OR
15,11,167,97,140,OR
16,11,177,104,152,OR
17,11,252,131,175,OR
18,11,405,203,205,OR
19,11,329,182,180,OR
20,11,280,157,166,OR
21,11,218,114,157,OR
22,11,251,140,161,OR
23,11,265,134,161,OR
24,11,424,198,195,OR
25,11,318,163,181,OR
26,11,240,144,167,OR
27,11,231,134,162,OR
28,11,153,94,129,OR
29,11,266,142,171,OR
30,11,203,97,156,OR
1,12,800,154,180,OR
2,12,218,128,159,OR
3,12,304,174,179,OR
4,12,248,128,178,OR
5,12,237,115,177,OR
6,12,273,163,165,OR
7,12,208,112,153,OR
8,12,238,126,172,OR
9,12,425,170,187,OR
10,12,295,153,170,OR
11,12,241,131,154,OR
12,12,207,106,161,OR
13,12,204,103,164,OR
14,12,501,128,148,OR
15,12,232,131,141,OR
16,12,625,195,185,OR
17,12,444,176,193,OR
18,12,267,115,165,OR
19,12,353,83,135,OR
20,12,253,132,163,OR
21,12,168,109,154,OR
22,12,232,121,152,OR
23,12,352,163,173,OR
24,12,255,139,155,OR
25,12,333,178,171,OR
26,12,324,144,169,OR
27,12,443,160,182,OR
28,12,283,145,170,OR
29,12,326,150,172,OR
30,12,817,248,201,OR
31,12,516,227,195,OR
